"arxiv_id","title","category"
"2512.02240v1","Lightweight Latent Reasoning for Narrative Tasks","cs.CL"
"2512.02201v1","Swivuriso: The South African Next Voices Multilingual Speech Dataset","cs.CL"
"2512.02195v1","A Knowledge-Based Language Model: Deducing Grammatical Knowledge in a Multi-Agent Language Acquisition Simulation","cs.CL"
"2512.02192v1","Story2MIDI: Emotionally Aligned Music Generation from Text","cs.CL"
"2512.02185v1","Think Before You Prune: Self-Reflective Structured Pruning for Reasoning Language Models","cs.CL"
"2512.02157v1","Factor(T,U): Factored Cognition Strengthens Monitoring of Untrusted AI","cs.CL"
"2512.02141v1","Feature Selection Empowered BERT for Detection of Hate Speech with Vocabulary Augmentation","cs.CL"
"2512.02010v2","Four Over Six: More Accurate NVFP4 Quantization with Adaptive Block Scaling","cs.CL"
"2512.02008v1","The Art of Scaling Test-Time Compute for Large Language Models","cs.CL"
"2512.02004v1","AlignSAE: Concept-Aligned Sparse Autoencoders","cs.CL"
"2512.01992v1","LLM CHESS: Benchmarking Reasoning and Instruction-Following in LLMs through Chess","cs.CL"
"2512.01979v1","Chain-of-Ground: Improving GUI Grounding via Iterative Reasoning and Reference Feedback","cs.CL"
"2512.01970v2","From Atomic to Composite: Reinforcement Learning Enables Generalization in Complementary Reasoning","cs.CL"
"2512.01948v2","How Far Are We from Genuinely Useful Deep Research Agents?","cs.CL"
"2512.01945v1","Agentic Policy Optimization via Instruction-Policy Co-Evolution","cs.CL"
"2512.01925v1","Rectifying LLM Thought from Lens of Optimization","cs.CL"
"2512.01909v1","Latent Debate: A Surrogate Framework for Interpreting LLM Thinking","cs.CL"
"2512.01896v1","OPOR-Bench: Evaluating Large Language Models on Online Public Opinion Report Generation","cs.CL"
"2512.01892v1","Exploring Human Perceptions of AI Responses: Insights from a Mixed-Methods Study on Risk Mitigation in Generative Models","cs.CL"
"2512.01865v1","Cross-Lingual Interleaving for Speech Language Models","cs.CL"
"2512.01852v1","BHRAM-IL: A Benchmark for Hallucination Recognition and Assessment in Multiple Indian Languages","cs.CL"
"2512.01848v1","Beyond SFT: Reinforcement Learning for Safer Large Reasoning Models with Better Reasoning Ability","cs.CL"
"2512.01822v1","InnoGym: Benchmarking the Innovation Potential of AI Agents","cs.CL"
"2512.01797v2","H-Neurons: On the Existence, Impact, and Origin of Hallucination-Associated Neurons in LLMs","cs.CL"
"2512.01728v1","Reasoning About the Unsaid: Misinformation Detection with Omission-Aware Graph Inference","cs.CL"
"2512.01725v1","Beware of Reasoning Overconfidence: Pitfalls in the Reasoning Process for Multi-solution Tasks","cs.CL"
"2512.01713v1","Self-Supervised Borrowing Detection on Multilingual Wordlists","cs.CL"
"2512.01710v2","MMAG: Mixed Memory-Augmented Generation for Large Language Models Applications","cs.CL"
"2512.01707v1","StreamGaze: Gaze-Guided Temporal Reasoning and Proactive Understanding in Streaming Videos","cs.CL"
"2512.01661v1","Learning the Boundary of Solvability: Aligning LLMs to Detect Unsolvable Problems","cs.CL"
"2512.01659v1","HalluGraph: Auditable Hallucination Detection for Legal RAG Systems via Knowledge Graph Alignment","cs.CL"
"2512.01603v1","MAC-SLU: Multi-Intent Automotive Cabin Spoken Language Understanding Benchmark","cs.CL"
"2512.01568v1","Do Large Language Models Walk Their Talk? Measuring the Gap Between Implicit Associations, Self-Report, and Behavioral Altruism","cs.CL"
"2512.01557v1","Language Diversity: Evaluating Language Usage and AI Performance on African Languages in Digital Spaces","cs.CL"
"2512.01556v1","LEC: Linear Expectation Constraints for False-Discovery Control in Selective Prediction and Routing Systems","cs.CL"
"2512.01546v1","LPCD: Unified Framework from Layer-Wise to Submodule Quantization","cs.CL"
"2512.01512v1","MCAT: Scaling Many-to-Many Speech-to-Text Translation with MLLMs to 70 Languages","cs.CL"
"2512.01460v1","Enhancing BERT Fine-Tuning for Sentiment Analysis in Lower-Resourced Languages","cs.CL"
"2512.01457v4","Zero-Overhead Introspection for Adaptive Test-Time Compute","cs.CL"
"2512.01443v1","MEGConformer: Conformer-Based MEG Decoder for Robust Speech and Phoneme Classification","cs.CL"
"2512.01439v1","Multilingual Conversational AI for Financial Assistance: Bridging Language Barriers in Indian FinTech","cs.CL"
"2512.01420v1","PromptBridge: Cross-Model Prompt Transfer for Large Language Models","cs.CL"
"2512.01410v1","DyFuLM: An Advanced Multimodal Framework for Sentiment Analysis","cs.CL"
"2512.01396v1","BackportBench: A Multilingual Benchmark for Automated Backporting of Patches","cs.CL"
"2512.01374v3","Stabilizing Reinforcement Learning with LLMs: Formulation and Practices","cs.CL"
"2512.01369v1","MARSAD: A Multi-Functional Tool for Real-Time Social Media Analysis","cs.CL"
"2512.01354v3","The Necessity of Imperfection:Reversing Model Collapse via Simulating Cognitive Boundedness","cs.CL"
"2512.01335v1","EmoRAG: Evaluating RAG Robustness to Symbolic Perturbations","cs.CL"
"2512.01326v1","Securing Large Language Models (LLMs) from Prompt Injection Attacks","cs.CL"
"2512.01316v1","Agreement-Constrained Probabilistic Minimum Bayes Risk Decoding","cs.CL"
"2512.01282v2","Kardia-R1: Unleashing LLMs to Reason toward Understanding and Empathy for Emotional Support via Rubric-as-Judge Reinforcement Learning","cs.CL"
"2512.01274v1","SUPERChem: A Multimodal Reasoning Benchmark in Chemistry","cs.CL"
"2512.01256v1","Sentiment Analysis and Emotion Classification using Machine Learning Techniques for Nagamese Language -- A Low-resource Language","cs.CL"
"2512.01255v1","Large Language Models Cannot Reliably Detect Vulnerabilities in JavaScript: The First Systematic Benchmark and Evaluation","cs.CL"
"2512.17917v1","KVReviver: Reversible KV Cache Compression with Sketch-Based Token Reconstruction","cs.CL"
"2512.01242v1","Generative Adversarial Gumbel MCTS for Abstract Visual Composition Generation","cs.CL"
"2512.01208v1","Pay Attention Later: From Vector Space Diffusion to Linearithmic Spectral Phase-Locking","cs.CL"
"2512.01198v2","Conveying Imagistic Thinking in Traditional Chinese Medicine Translation: A Prompt Engineering and LLM-Based Evaluation Framework","cs.CL"
"2512.01191v1","Generalist Large Language Models Outperform Clinical Tools on Medical Benchmarks","cs.CL"
"2512.01183v1","TempPerturb-Eval: On the Joint Effects of Internal Temperature and External Perturbations in RAG Robustness","cs.CL"
"2512.01174v1","DrawingBench: Evaluating Spatial Reasoning and UI Interaction Capabilities of Large Language Models through Mouse-Based Drawing Tasks","cs.CL"
"2512.08965v1","Financial Instruction Following Evaluation (FIFE)","cs.CL"
"2512.05994v1","KidSpeak: A General Multi-purpose LLM for Kids' Speech Recognition and Screening","cs.CL"
"2512.01127v1","Mode-Conditioning Unlocks Superior Test-Time Scaling","cs.CL"
"2512.01109v1","How do we measure privacy in text? A survey of text anonymization metrics","cs.CL"
"2512.01085v2","Generalised Medical Phrase Grounding","cs.CL"
"2512.01081v1","Testing the Machine Consciousness Hypothesis","cs.CL"
"2512.01077v1","ELR-1000: A Community-Generated Dataset for Endangered Indic Indigenous Languages","cs.CL"
"2512.01037v2","When Safety Blocks Sense: Measuring Semantic Confusion in LLM Refusals","cs.CL"
"2512.01033v1","Associative Syntax and Maximal Repetitions reveal context-dependent complexity in fruit bat communication","cs.CL"
"2512.01020v1","Evaluating Legal Reasoning Traces with Legal Issue Tree Rubrics","cs.CL"
"2512.00991v1","Advancing Academic Chatbots: Evaluation of Non Traditional Outputs","cs.CL"
"2512.00986v1","Dr.Mi-Bench: A Modular-integrated Benchmark for Scientific Deep Research Agent","cs.CL"
"2512.00947v1","Table as a Modality for Large Language Models","cs.CL"
"2512.00946v1","Fine-tuning of lightweight large language models for sentiment classification on heterogeneous financial textual data","cs.CL"
"2512.00938v1","DeformAr: Rethinking NER Evaluation through Component Analysis and Visual Analytics","cs.CL"
"2512.00931v1","Mitigating Hallucinations in Zero-Shot Scientific Summarisation: A Pilot Study","cs.CL"
"2512.00920v1","Reward Auditor: Inference on Reward Modeling Suitability in Real-World Perturbed Scenarios","cs.CL"
"2512.02074v1","Dialect Identification Using Resource-Efficient Fine-Tuning Approaches","cs.CL"
"2512.00884v1","Towards Active Synthetic Data Generation for Finetuning Language Models","cs.CL"
"2512.20631v1","Zero-Training Temporal Drift Detection for Transformer Sentiment Models: A Comprehensive Analysis on Authentic Social Media Streams","cs.CL"
"2512.00878v1","Less is More: Resource-Efficient Low-Rank Adaptation","cs.CL"
"2512.00852v1","One Swallow Does Not Make a Summer: Understanding Semantic Structures in Embedding Spaces","cs.CL"
"2512.00837v1","WaterSearch: A Quality-Aware Search-based Watermarking Framework for Large Language Models","cs.CL"
"2512.00829v1","Accelerating Bangla NLP Tasks with Automatic Mixed Precision: Resource-Efficient Training Preserving Model Efficacy","cs.CL"
"2512.10968v1","Benchmarking Automatic Speech Recognition Models for African Languages","cs.CL"
"2512.00789v1","Auxiliary-Hyperparameter-Free Sampling: Entropy Equilibrium for Text Generation","cs.CL"
"2512.00768v1","Text Mining Analysis of Symptom Patterns in Medical Chatbot Conversations","cs.CL"
"2512.10967v1","ASR Under the Stethoscope: Evaluating Biases in Clinical Speech Recognition across Indian Languages","cs.CL"
"2512.00745v1","FastPOS: Language-Agnostic Scalable POS Tagging Framework Low-Resource Use Case","cs.CL"
"2512.00729v1","Probing the ""Psyche'' of Large Reasoning Models: Understanding Through a Human Lens","cs.CL"
"2512.00673v1","A Comparison of Human and ChatGPT Classification Performance on Complex Social Media Data","cs.CL"
"2512.00663v1","Graphing the Truth: Structured Visualizations for Automated Hallucination Detection in LLMs","cs.CL"
"2512.00656v1","Sycophancy Claims about Language Models: The Missing Human-in-the-Loop","cs.CL"
"2512.00621v1","Melody or Machine: Detecting Synthetic Music with Dual-Stream Contrastive Learning","cs.CL"
"2512.00617v2","ART: Adaptive Response Tuning Framework -- A Multi-Agent Tournament-Based Approach to LLM Response Optimization","cs.CL"
"2512.00611v1","Prism: A Minimal Compositional Metalanguage for Specifying Agent Behavior","cs.CL"
"2512.00590v1","Wikontic: Constructing Wikidata-Aligned, Ontology-Aware Knowledge Graphs with Large Language Models","cs.CL"
"2512.00586v1","Statistical NLP for Optimization of Clinical Trial Success Prediction in Pharmaceutical R&D","cs.CL"
"2512.00579v1","Slovak Conceptual Dictionary","cs.CL"
"2512.00556v1","Bias Testing and Mitigation in Black Box LLMs using Metamorphic Relations","cs.CL"
"2512.00552v1","Catch Me If You Can: How Smaller Reasoning Models Pretend to Reason with Mathematical Fidelity","cs.CL"
"2512.00521v1","Rep3Net: An Approach Exploiting Multimodal Representation for Molecular Bioactivity Prediction","cs.CL"
"2512.00515v1","Developing a Comprehensive Framework for Sentiment Analysis in Turkish","cs.CL"
"2512.00504v1","G-KV: Decoding-Time KV Cache Eviction with Global Attention","cs.CL"
"2512.00496v1","CACARA: Cross-Modal Alignment Leveraging a Text-Centric Approach for Cost-Effective Multimodal and Multilingual Learning","cs.CL"
"2512.00466v1","SCALE: Selective Resource Allocation for Overcoming Performance Bottlenecks in Mathematical Test-time Scaling","cs.CL"
"2512.00461v1","Whose Personae? Synthetic Persona Experiments in LLM Research and Pathways to Transparency","cs.CL"
"2512.00417v4","CryptoBench: A Dynamic Benchmark for Expert-Level Evaluation of LLM Agents in Cryptocurrency","cs.CL"
"2512.00392v1","A Taxonomy of Errors in English as she is spoke: Toward an AI-Based Method of Error Analysis for EFL Writing Instruction","cs.CL"
"2512.00390v1","Mitigating the Threshold Priming Effect in Large Language Model-Based Relevance Judgments via Personality Infusing","cs.CL"
"2512.00367v1","Breaking It Down: Domain-Aware Semantic Segmentation for Retrieval Augmented Generation","cs.CL"
"2512.00360v1","CourseTimeQA: A Lecture-Video Benchmark and a Latency-Constrained Cross-Modal Fusion Method for Timestamped QA","cs.CL"
"2512.00333v1","IndicParam: Benchmark to evaluate LLMs on low-resource Indic Languages","cs.CL"
"2512.00332v1","Assertion-Conditioned Compliance: A Provenance-Aware Vulnerability in Multi-Turn Tool-Calling Agents","cs.CL"
"2512.00329v1","Evidence-Guided Schema Normalization for Temporal Tabular Reasoning","cs.CL"
"2512.00325v1","Progressive Code Integration for Abstractive Bug Report Summarization","cs.CL"
"2512.00323v1","Comparative Analysis of 47 Context-Based Question Answer Models Across 8 Diverse Datasets","cs.CL"
"2512.00298v1","Challenges of Heterogeneity in Big Data: A Comparative Study of Classification in Large-Scale Structured and Unstructured Domains","cs.CL"
"2512.00290v1","EduEval: A Hierarchical Cognitive Benchmark for Evaluating Large Language Models in Chinese Education","cs.CL"
"2512.00274v1","Lost without translation -- Can transformer (language models) understand mood states?","cs.CL"
"2512.00234v1","OmniFusion: Simultaneous Multilingual Multimodal Translations via Modular Fusion","cs.CL"
"2512.13697v1","Writing in Symbiosis: Mapping Human Creative Agency in the AI Era","cs.CL"
"2512.00219v1","Minimal-Edit Instruction Tuning for Low-Resource Indic GEC","cs.CL"
"2512.00214v1","Towards Corpus-Grounded Agentic LLMs for Multilingual Grammatical Analysis","cs.CL"
"2512.00204v2","Tree Matching Networks for Natural Language Inference: Parameter-Efficient Semantic Understanding via Dependency Parse Trees","cs.CL"
"2512.00163v1","Measuring What LLMs Think They Do: SHAP Faithfulness and Deployability on Financial Tabular Classification","cs.CL"
"2511.23473v1","ThetaEvolve: Test-time Learning on Open Problems","cs.CL"
"2512.02058v1","Misalignment of LLM-Generated Personas with Human Perceptions in Low-Resource Settings","cs.CL"
"2511.23397v1","MegaChat: A Synthetic Persian Q&A Dataset for High-Quality Sales Chatbot Evaluation","cs.CL"
"2511.23391v1","Ambiguity Awareness Optimization: Towards Semantic Disambiguation for Direct Preference Optimization","cs.CL"
"2511.23376v1","Is Passive Expertise-Based Personalization Enough? A Case Study in AI-Assisted Test-Taking","cs.CL"
"2511.23375v1","Optimizing Multimodal Language Models through Attention-based Interpretability","cs.CL"
"2511.23370v1","Scaling HuBERT for African Languages: From Base to Large and XL","cs.CL"
"2511.23335v1","Towards Improving Interpretability of Language Model Generation through a Structured Knowledge Discovery Approach","cs.CL"
"2511.23325v1","Tackling a Challenging Corpus for Early Detection of Gambling Disorder: UNSL at MentalRiskES 2025","cs.CL"
"2511.23319v1","Every Token Counts: Generalizing 16M Ultra-Long Context in Large Language Models","cs.CL"
"2511.23311v1","Toward Automatic Safe Driving Instruction: A Large-Scale Vision Language Model Approach","cs.CL"
